alias_id,entity_id,alias_text,normalized_alias,alias_type,priority,is_official
52953,17270,015022.SZ,015022.SZ,symbol,1,false
52954,17270,015022,015022,symbol,2,false
52955,17271,万家安恒纯债3个月持有债券型C,万家安恒纯债3个月持有债券型C,official_name,1,true
52956,17271,015023.SZ,015023.SZ,symbol,1,false
52957,17271,015023,015023,symbol,2,false
52958,17272,鹏华增华混合A,鹏华增华混合A,official_name,1,true
52959,17272,015026.SZ,015026.SZ,symbol,1,false
52960,17272,015026,015026,symbol,2,false
52961,17273,鹏华增华混合C,鹏华增华混合C,official_name,1,true
52962,17273,015027.SZ,015027.SZ,symbol,1,false
52963,17273,015027,015027,symbol,2,false
52964,17274,博时远见回报混合A,博时远见回报混合A,official_name,1,true
52965,17274,015030.SZ,015030.SZ,symbol,1,false
52966,17274,015030,015030,symbol,2,false
52967,17275,博时远见回报混合C,博时远见回报混合C,official_name,1,true
52968,17275,015031.SZ,015031.SZ,symbol,1,false
52969,17275,015031,015031,symbol,2,false
52970,17276,国联医药消费混合A,国联医药消费混合A,official_name,1,true
52971,17276,015032.SZ,015032.SZ,symbol,1,false
52972,17276,015032,015032,symbol,2,false
52973,17277,国联医药消费混合C,国联医药消费混合C,official_name,1,true
52974,17277,015033.SZ,015033.SZ,symbol,1,false
52975,17277,015033,015033,symbol,2,false
52976,17278,泰信优势领航混合A,泰信优势领航混合A,official_name,1,true
52977,17278,015034.SZ,015034.SZ,symbol,1,false
52978,17278,015034,015034,symbol,2,false
52979,17279,银华核心动力精选混合A,银华核心动力精选混合A,official_name,1,true
52980,17279,015035.SZ,015035.SZ,symbol,1,false
52981,17279,015035,015035,symbol,2,false
52982,17280,银华核心动力精选混合C,银华核心动力精选混合C,official_name,1,true
52983,17280,015036.SZ,015036.SZ,symbol,1,false
52984,17280,015036,015036,symbol,2,false
52985,17281,天弘MSCI中国A50互联互通指数A,天弘MSCI中国A50互联互通指数A,official_name,1,true
52986,17281,015037.SZ,015037.SZ,symbol,1,false
52987,17281,015037,015037,symbol,2,false
52988,17282,天弘MSCI中国A50互联互通指数C,天弘MSCI中国A50互联互通指数C,official_name,1,true
52989,17282,015038.SZ,015038.SZ,symbol,1,false
52990,17282,015038,015038,symbol,2,false
52991,17283,长信金利趋势混合C,长信金利趋势混合C,official_name,1,true
52992,17283,015039.SZ,015039.SZ,symbol,1,false
52993,17283,015039,015039,symbol,2,false
52994,17284,国泰国证食品饮料行业(LOF)C,国泰国证食品饮料行业(LOF)C,official_name,1,true
52995,17284,015040.SZ,015040.SZ,symbol,1,false
52996,17284,015040,015040,symbol,2,false
52997,17285,西部利得新富混合C,西部利得新富混合C,official_name,1,true
52998,17285,015041.SZ,015041.SZ,symbol,1,false
52999,17285,015041,015041,symbol,2,false
53000,17286,国泰国证房地产行业指数C,国泰国证房地产行业指数C,official_name,1,true
53001,17286,015042.SZ,015042.SZ,symbol,1,false
53002,17286,015042,015042,symbol,2,false
53003,17287,西部利得时代动力混合发起A,西部利得时代动力混合发起A,official_name,1,true
53004,17287,015043.SZ,015043.SZ,symbol,1,false
53005,17287,015043,015043,symbol,2,false
53006,17288,西部利得时代动力混合发起C,西部利得时代动力混合发起C,official_name,1,true
53007,17288,015044.SZ,015044.SZ,symbol,1,false
53008,17288,015044,015044,symbol,2,false
53009,17289,大成惠信一年定开债发起式,大成惠信一年定开债发起式,official_name,1,true
53010,17289,015045.SZ,015045.SZ,symbol,1,false
53011,17289,015045,015045,symbol,2,false
53012,17290,前海开源中航军工指数C,前海开源中航军工指数C,official_name,1,true
53013,17290,015046.SZ,015046.SZ,symbol,1,false
53014,17290,015046,015046,symbol,2,false
53015,17291,富安达稳健配置6个月持有期混合,富安达稳健配置6个月持有期混合,official_name,1,true
53016,17291,015047.SZ,015047.SZ,symbol,1,false
53017,17291,015047,015047,symbol,2,false
53018,17292,建信新能源行业股票C,建信新能源行业股票C,official_name,1,true
53019,17292,015048.SZ,015048.SZ,symbol,1,false
53020,17292,015048,015048,symbol,2,false
53021,17293,招商添安1年定开债,招商添安1年定开债,official_name,1,true
53022,17293,015049.SZ,015049.SZ,symbol,1,false
53023,17293,015049,015049,symbol,2,false
53024,17294,东方红医疗升级股票发起A,东方红医疗升级股票发起A,official_name,1,true
53025,17294,015052.SZ,015052.SZ,symbol,1,false
53026,17294,015052,015052,symbol,2,false
53027,17295,东方红医疗升级股票发起C,东方红医疗升级股票发起C,official_name,1,true
53028,17295,015053.SZ,015053.SZ,symbol,1,false
53029,17295,015053,015053,symbol,2,false
53030,17296,摩根尚睿混合(FOF)C,摩根尚睿混合(FOF)C,official_name,1,true
53031,17296,015054.SZ,015054.SZ,symbol,1,false
53032,17296,015054,015054,symbol,2,false
53033,17297,百嘉百盛混合,百嘉百盛混合,official_name,1,true
53034,17297,015056.SZ,015056.SZ,symbol,1,false
53035,17297,015056,015056,symbol,2,false
53036,17298,摩根核心优选混合C,摩根核心优选混合C,official_name,1,true
53037,17298,015057.SZ,015057.SZ,symbol,1,false
53038,17298,015057,015057,symbol,2,false
53039,17299,华夏高端制造混合C,华夏高端制造混合C,official_name,1,true
53040,17299,015058.SZ,015058.SZ,symbol,1,false
53041,17299,015058,015058,symbol,2,false
53042,17300,华夏产业升级混合C,华夏产业升级混合C,official_name,1,true
53043,17300,015059.SZ,015059.SZ,symbol,1,false
53044,17300,015059,015059,symbol,2,false
53045,17301,华夏节能环保股票C,华夏节能环保股票C,official_name,1,true
53046,17301,015060.SZ,015060.SZ,symbol,1,false
53047,17301,015060,015060,symbol,2,false
53048,17302,中信建投沪深300指数增强A,中信建投沪深300指数增强A,official_name,1,true
53049,17302,015061.SZ,015061.SZ,symbol,1,false
53050,17302,015061,015061,symbol,2,false
53051,17303,中信建投沪深300指数增强C,中信建投沪深300指数增强C,official_name,1,true
53052,17303,015062.SZ,015062.SZ,symbol,1,false
53053,17303,015062,015062,symbol,2,false
53054,17304,华润元大润丰纯债债券A,华润元大润丰纯债债券A,official_name,1,true
53055,17304,015063.SZ,015063.SZ,symbol,1,false
53056,17304,015063,015063,symbol,2,false
53057,17305,华润元大润丰纯债债券C,华润元大润丰纯债债券C,official_name,1,true
53058,17305,015064.SZ,015064.SZ,symbol,1,false
53059,17305,015064,015064,symbol,2,false
53060,17306,华夏乐享健康混合C,华夏乐享健康混合C,official_name,1,true
53061,17306,015065.SZ,015065.SZ,symbol,1,false
53062,17306,015065,015065,symbol,2,false
53063,17307,华夏逸享健康混合C,华夏逸享健康混合C,official_name,1,true
53064,17307,015066.SZ,015066.SZ,symbol,1,false
53065,17307,015066,015066,symbol,2,false
53066,17308,华夏永康添福混合C,华夏永康添福混合C,official_name,1,true
53067,17308,015067.SZ,015067.SZ,symbol,1,false
53068,17308,015067,015067,symbol,2,false
53069,17309,华宝安宜六个月持有债券A,华宝安宜六个月持有债券A,official_name,1,true
53070,17309,015069.SZ,015069.SZ,symbol,1,false
53071,17309,015069,015069,symbol,2,false
53072,17310,华宝安宜六个月持有债券C,华宝安宜六个月持有债券C,official_name,1,true
53073,17310,015070.SZ,015070.SZ,symbol,1,false
53074,17310,015070,015070,symbol,2,false
53075,17311,鑫元专精特新混合A,鑫元专精特新混合A,official_name,1,true
53076,17311,015071.SZ,015071.SZ,symbol,1,false
53077,17311,015071,015071,symbol,2,false
53078,17312,鑫元专精特新混合C,鑫元专精特新混合C,official_name,1,true
53079,17312,015072.SZ,015072.SZ,symbol,1,false
53080,17312,015072,015072,symbol,2,false
53081,17313,华夏复兴混合C,华夏复兴混合C,official_name,1,true
53082,17313,015073.SZ,015073.SZ,symbol,1,false
53083,17313,015073,015073,symbol,2,false
53084,17314,摩根转型动力混合C,摩根转型动力混合C,official_name,1,true
53085,17314,015074.SZ,015074.SZ,symbol,1,false
53086,17314,015074,015074,symbol,2,false
53087,17315,摩根卓越制造股票C,摩根卓越制造股票C,official_name,1,true
53088,17315,015075.SZ,015075.SZ,symbol,1,false
53089,17315,015075,015075,symbol,2,false
53090,17316,中加恒享三个月定开债券,中加恒享三个月定开债券,official_name,1,true
53091,17316,015076.SZ,015076.SZ,symbol,1,false
53092,17316,015076,015076,symbol,2,false
53093,17317,摩根成长先锋混合C,摩根成长先锋混合C,official_name,1,true
53094,17317,015077.SZ,015077.SZ,symbol,1,false
53095,17317,015077,015077,symbol,2,false
53096,17318,平安灵活配置混合C,平安灵活配置混合C,official_name,1,true
53097,17318,015078.SZ,015078.SZ,symbol,1,false
53098,17318,015078,015078,symbol,2,false
53099,17319,永赢成长远航一年持有混合A,永赢成长远航一年持有混合A,official_name,1,true
53100,17319,015079.SZ,015079.SZ,symbol,1,false
53101,17319,015079,015079,symbol,2,false
53102,17320,永赢成长远航一年持有混合C,永赢成长远航一年持有混合C,official_name,1,true
53103,17320,015080.SZ,015080.SZ,symbol,1,false
53104,17320,015080,015080,symbol,2,false
53105,17321,兴业90天滚动持有中短债A,兴业90天滚动持有中短债A,official_name,1,true
53106,17321,015081.SZ,015081.SZ,symbol,1,false
53107,17321,015081,015081,symbol,2,false
53108,17322,兴业90天滚动持有中短债C,兴业90天滚动持有中短债C,official_name,1,true
53109,17322,015082.SZ,015082.SZ,symbol,1,false
53110,17322,015082,015082,symbol,2,false
53111,17323,中银景福回报混合C,中银景福回报混合C,official_name,1,true
53112,17323,015089.SZ,015089.SZ,symbol,1,false
53113,17323,015089,015089,symbol,2,false
53114,17324,汇安远见成长混合A,汇安远见成长混合A,official_name,1,true
53115,17324,015092.SZ,015092.SZ,symbol,1,false
53116,17324,015092,015092,symbol,2,false
53117,17325,汇安远见成长混合C,汇安远见成长混合C,official_name,1,true
53118,17325,015093.SZ,015093.SZ,symbol,1,false
53119,17325,015093,015093,symbol,2,false
53120,17326,华商300智选混合A,华商300智选混合A,official_name,1,true
53121,17326,015094.SZ,015094.SZ,symbol,1,false
53122,17326,015094,015094,symbol,2,false
53123,17327,华商300智选混合C,华商300智选混合C,official_name,1,true
53124,17327,015095.SZ,015095.SZ,symbol,1,false
53125,17327,015095,015095,symbol,2,false
53126,17328,东财数字经济混合发起式A,东财数字经济混合发起式A,official_name,1,true
53127,17328,015096.SZ,015096.SZ,symbol,1,false
53128,17328,015096,015096,symbol,2,false
53129,17329,东财数字经济混合发起式C,东财数字经济混合发起式C,official_name,1,true
53130,17329,015097.SZ,015097.SZ,symbol,1,false
53131,17329,015097,015097,symbol,2,false
53132,17330,中欧鑫享鼎益一年持有混合A,中欧鑫享鼎益一年持有混合A,official_name,1,true
53133,17330,015098.SZ,015098.SZ,symbol,1,false
53134,17330,015098,015098,symbol,2,false
53135,17331,中欧鑫享鼎益一年持有混合C,中欧鑫享鼎益一年持有混合C,official_name,1,true
53136,17331,015099.SZ,015099.SZ,symbol,1,false
53137,17331,015099,015099,symbol,2,false
53138,17332,华泰柏瑞低碳经济智选混合A,华泰柏瑞低碳经济智选混合A,official_name,1,true
53139,17332,015100.SZ,015100.SZ,symbol,1,false
53140,17332,015100,015100,symbol,2,false
53141,17333,华泰柏瑞低碳经济智选混合C,华泰柏瑞低碳经济智选混合C,official_name,1,true
53142,17333,015101.SZ,015101.SZ,symbol,1,false
53143,17333,015101,015101,symbol,2,false
53144,17334,东方红ESG可持续投资混合A,东方红ESG可持续投资混合A,official_name,1,true
53145,17334,015102.SZ,015102.SZ,symbol,1,false
53146,17334,015102,015102,symbol,2,false
53147,17335,东方红ESG可持续投资混合C,东方红ESG可持续投资混合C,official_name,1,true
53148,17335,015103.SZ,015103.SZ,symbol,1,false
53149,17335,015103,015103,symbol,2,false
53150,17336,博道研究恒选混合A,博道研究恒选混合A,official_name,1,true
53151,17336,015104.SZ,015104.SZ,symbol,1,false
53152,17336,015104,015104,symbol,2,false
53153,17337,博道研究恒选混合C,博道研究恒选混合C,official_name,1,true
53154,17337,015105.SZ,015105.SZ,symbol,1,false
53155,17337,015105,015105,symbol,2,false
53156,17338,百嘉百顺纯债债券A,百嘉百顺纯债债券A,official_name,1,true
53157,17338,015106.SZ,015106.SZ,symbol,1,false
53158,17338,015106,015106,symbol,2,false
53159,17339,百嘉百顺纯债债券C,百嘉百顺纯债债券C,official_name,1,true
53160,17339,015107.SZ,015107.SZ,symbol,1,false
53161,17339,015107,015107,symbol,2,false
53162,17340,中泰安益利率债A,中泰安益利率债A,official_name,1,true
53163,17340,015108.SZ,015108.SZ,symbol,1,false
53164,17340,015108,015108,symbol,2,false
53165,17341,中泰安益利率债C,中泰安益利率债C,official_name,1,true
53166,17341,015109.SZ,015109.SZ,symbol,1,false
53167,17341,015109,015109,symbol,2,false
53168,17342,惠升领先优选混合A,惠升领先优选混合A,official_name,1,true
53169,17342,015110.SZ,015110.SZ,symbol,1,false
53170,17342,015110,015110,symbol,2,false
53171,17343,惠升领先优选混合C,惠升领先优选混合C,official_name,1,true
53172,17343,015111.SZ,015111.SZ,symbol,1,false
53173,17343,015111,015111,symbol,2,false
53174,17344,汇添富高端制造股票C,汇添富高端制造股票C,official_name,1,true
53175,17344,015114.SZ,015114.SZ,symbol,1,false
53176,17344,015114,015114,symbol,2,false
53177,17345,汇添富高端制造股票D,汇添富高端制造股票D,official_name,1,true
53178,17345,015115.SZ,015115.SZ,symbol,1,false
53179,17345,015115,015115,symbol,2,false
53180,17346,汇添富大盘核心资产混合C,汇添富大盘核心资产混合C,official_name,1,true
53181,17346,015116.SZ,015116.SZ,symbol,1,false
53182,17346,015116,015116,symbol,2,false
53183,17347,汇添富大盘核心资产混合D,汇添富大盘核心资产混合D,official_name,1,true
53184,17347,015117.SZ,015117.SZ,symbol,1,false
53185,17347,015117,015117,symbol,2,false
53186,17348,汇添富沪港深大盘价值混合C,汇添富沪港深大盘价值混合C,official_name,1,true
53187,17348,015118.SZ,015118.SZ,symbol,1,false
53188,17348,015118,015118,symbol,2,false
53189,17349,汇添富沪港深大盘价值混合D,汇添富沪港深大盘价值混合D,official_name,1,true
53190,17349,015119.SZ,015119.SZ,symbol,1,false
53191,17349,015119,015119,symbol,2,false
53192,17350,中银沃享一年定开债发起式,中银沃享一年定开债发起式,official_name,1,true
53193,17350,015120.SZ,015120.SZ,symbol,1,false
53194,17350,015120,015120,symbol,2,false
53195,17351,汇添富医疗服务灵活配置混合C,汇添富医疗服务灵活配置混合C,official_name,1,true
53196,17351,015121.SZ,015121.SZ,symbol,1,false
53197,17351,015121,015121,symbol,2,false
53198,17352,汇添富医疗服务灵活配置混合D,汇添富医疗服务灵活配置混合D,official_name,1,true
53199,17352,015122.SZ,015122.SZ,symbol,1,false
53200,17352,015122,015122,symbol,2,false
53201,17353,汇添富国企创新股票C,汇添富国企创新股票C,official_name,1,true
53202,17353,015123.SZ,015123.SZ,symbol,1,false
53203,17353,015123,015123,symbol,2,false
53204,17354,汇添富国企创新股票D,汇添富国企创新股票D,official_name,1,true
53205,17354,015124.SZ,015124.SZ,symbol,1,false
53206,17354,015124,015124,symbol,2,false
53207,17355,易方达悦鑫一年持有混合A,易方达悦鑫一年持有混合A,official_name,1,true
53208,17355,015125.SZ,015125.SZ,symbol,1,false
53209,17355,015125,015125,symbol,2,false
53210,17356,易方达悦鑫一年持有混合C,易方达悦鑫一年持有混合C,official_name,1,true
53211,17356,015126.SZ,015126.SZ,symbol,1,false
53212,17356,015126,015126,symbol,2,false
53213,17357,长城产业成长混合A,长城产业成长混合A,official_name,1,true
53214,17357,015127.SZ,015127.SZ,symbol,1,false
53215,17357,015127,015127,symbol,2,false
53216,17358,长城产业成长混合C,长城产业成长混合C,official_name,1,true
53217,17358,015128.SZ,015128.SZ,symbol,1,false
53218,17358,015128,015128,symbol,2,false
53219,17359,鹏扬稳健优选一年持有混合(FOF)A,鹏扬稳健优选一年持有混合(FOF)A,official_name,1,true
53220,17359,015131.SZ,015131.SZ,symbol,1,false
53221,17359,015131,015131,symbol,2,false
53222,17360,鹏扬稳健优选一年持有混合(FOF)C,鹏扬稳健优选一年持有混合(FOF)C,official_name,1,true
53223,17360,015132.SZ,015132.SZ,symbol,1,false
53224,17360,015132,015132,symbol,2,false
53225,17361,华安鼎安优选一年持有混合A,华安鼎安优选一年持有混合A,official_name,1,true
53226,17361,015133.SZ,015133.SZ,symbol,1,false
53227,17361,015133,015133,symbol,2,false
53228,17362,华安鼎安优选一年持有混合C,华安鼎安优选一年持有混合C,official_name,1,true
53229,17362,015134.SZ,015134.SZ,symbol,1,false
53230,17362,015134,015134,symbol,2,false
53231,17363,工银专精特新混合A,工银专精特新混合A,official_name,1,true
53232,17363,015135.SZ,015135.SZ,symbol,1,false
53233,17363,015135,015135,symbol,2,false
53234,17364,工银专精特新混合C,工银专精特新混合C,official_name,1,true
53235,17364,015136.SZ,015136.SZ,symbol,1,false
53236,17364,015136,015136,symbol,2,false
53237,17365,国富均衡增长混合A,国富均衡增长混合A,official_name,1,true
53238,17365,015137.SZ,015137.SZ,symbol,1,false
53239,17365,015137,015137,symbol,2,false
53240,17366,国富均衡增长混合C,国富均衡增长混合C,official_name,1,true
53241,17366,015138.SZ,015138.SZ,symbol,1,false
53242,17366,015138,015138,symbol,2,false
53243,17367,泰康医疗健康股票发起A,泰康医疗健康股票发起A,official_name,1,true
53244,17367,015139.SZ,015139.SZ,symbol,1,false
53245,17367,015139,015139,symbol,2,false
53246,17368,泰康医疗健康股票发起C,泰康医疗健康股票发起C,official_name,1,true
53247,17368,015140.SZ,015140.SZ,symbol,1,false
53248,17368,015140,015140,symbol,2,false
53249,17369,华泰紫金周周购6个月滚动债A,华泰紫金周周购6个月滚动债A,official_name,1,true
53250,17369,015141.SZ,015141.SZ,symbol,1,false
53251,17369,015141,015141,symbol,2,false
53252,17370,华泰紫金周周购6个月滚动债C,华泰紫金周周购6个月滚动债C,official_name,1,true
53253,17370,015142.SZ,015142.SZ,symbol,1,false
53254,17370,015142,015142,symbol,2,false
53255,17371,中欧智能制造混合A,中欧智能制造混合A,official_name,1,true
53256,17371,015143.SZ,015143.SZ,symbol,1,false
53257,17371,015143,015143,symbol,2,false
53258,17372,中欧智能制造混合C,中欧智能制造混合C,official_name,1,true
53259,17372,015144.SZ,015144.SZ,symbol,1,false
53260,17372,015144,015144,symbol,2,false
53261,17373,同泰新能源1年持有股票A,同泰新能源1年持有股票A,official_name,1,true
53262,17373,015145.SZ,015145.SZ,symbol,1,false
53263,17373,015145,015145,symbol,2,false
53264,17374,同泰新能源1年持有股票C,同泰新能源1年持有股票C,official_name,1,true
53265,17374,015146.SZ,015146.SZ,symbol,1,false
53266,17374,015146,015146,symbol,2,false
53267,17375,华夏兴融混合(LOF)C,华夏兴融混合(LOF)C,official_name,1,true
53268,17375,015147.SZ,015147.SZ,symbol,1,false
53269,17375,015147,015147,symbol,2,false
53270,17376,华安中证1000指数增强A,华安中证1000指数增强A,official_name,1,true
53271,17376,015148.SZ,015148.SZ,symbol,1,false
53272,17376,015148,015148,symbol,2,false
53273,17377,华安中证1000指数增强C,华安中证1000指数增强C,official_name,1,true
53274,17377,015149.SZ,015149.SZ,symbol,1,false
53275,17377,015149,015149,symbol,2,false
53276,17378,恒越匠心优选一年持有混合A,恒越匠心优选一年持有混合A,official_name,1,true
53277,17378,015150.SZ,015150.SZ,symbol,1,false
53278,17378,015150,015150,symbol,2,false
53279,17379,恒越匠心优选一年持有混合C,恒越匠心优选一年持有混合C,official_name,1,true
53280,17379,015151.SZ,015151.SZ,symbol,1,false
53281,17379,015151,015151,symbol,2,false
53282,17380,东吴嘉禾优势精选混合C,东吴嘉禾优势精选混合C,official_name,1,true
53283,17380,015152.SZ,015152.SZ,symbol,1,false
53284,17380,015152,015152,symbol,2,false
53285,17381,东吴安鑫量化混合C,东吴安鑫量化混合C,official_name,1,true
53286,17381,015153.SZ,015153.SZ,symbol,1,false
53287,17381,015153,015153,symbol,2,false
53288,17382,东吴安盈量化混合C,东吴安盈量化混合C,official_name,1,true
53289,17382,015154.SZ,015154.SZ,symbol,1,false
53290,17382,015154,015154,symbol,2,false
53291,17383,浦银稳健回报6个月持有债(FOF)A,浦银稳健回报6个月持有债(FOF)A,official_name,1,true
53292,17383,015155.SZ,015155.SZ,symbol,1,false
53293,17383,015155,015155,symbol,2,false
53294,17384,浦银稳健回报6个月持有债(FOF)C,浦银稳健回报6个月持有债(FOF)C,official_name,1,true
53295,17384,015156.SZ,015156.SZ,symbol,1,false
53296,17384,015156,015156,symbol,2,false
53297,17385,申万菱信行业轮动股票C,申万菱信行业轮动股票C,official_name,1,true
53298,17385,015157.SZ,015157.SZ,symbol,1,false
53299,17385,015157,015157,symbol,2,false
53300,17386,申万菱信价值精选混合C,申万菱信价值精选混合C,official_name,1,true
53301,17386,015158.SZ,015158.SZ,symbol,1,false
53302,17386,015158,015158,symbol,2,false
53303,17387,申万菱信智能驱动股票C,申万菱信智能驱动股票C,official_name,1,true
53304,17387,015159.SZ,015159.SZ,symbol,1,false
53305,17387,015159,015159,symbol,2,false
53306,17388,南方宝嘉混合A,南方宝嘉混合A,official_name,1,true
53307,17388,015160.SZ,015160.SZ,symbol,1,false
53308,17388,015160,015160,symbol,2,false
53309,17389,南方宝嘉混合C,南方宝嘉混合C,official_name,1,true
53310,17389,015161.SZ,015161.SZ,symbol,1,false
53311,17389,015161,015161,symbol,2,false
53312,17390,鑫元晟利一年定开债券发起式,鑫元晟利一年定开债券发起式,official_name,1,true
53313,17390,015164.SZ,015164.SZ,symbol,1,false
53314,17390,015164,015164,symbol,2,false
53315,17391,华泰保兴长三角金融债一年定开债券,华泰保兴长三角金融债一年定开债券,official_name,1,true
53316,17391,015166.SZ,015166.SZ,symbol,1,false
53317,17391,015166,015166,symbol,2,false
53318,17392,申万菱信可转债债券C,申万菱信可转债债券C,official_name,1,true
53319,17392,015167.SZ,015167.SZ,symbol,1,false
53320,17392,015167,015167,symbol,2,false
53321,17393,平安盈瑞六个月持有债券(FOF)A,平安盈瑞六个月持有债券(FOF)A,official_name,1,true
53322,17393,015168.SZ,015168.SZ,symbol,1,false
53323,17393,015168,015168,symbol,2,false
53324,17394,平安盈瑞六个月持有债券(FOF)C,平安盈瑞六个月持有债券(FOF)C,official_name,1,true
53325,17394,015169.SZ,015169.SZ,symbol,1,false
53326,17394,015169,015169,symbol,2,false
53327,17395,摩根核心成长股票C,摩根核心成长股票C,official_name,1,true
53328,17395,015170.SZ,015170.SZ,symbol,1,false
53329,17395,015170,015170,symbol,2,false
53330,17396,申万菱信医药先锋股票C,申万菱信医药先锋股票C,official_name,1,true
53331,17396,015171.SZ,015171.SZ,symbol,1,false
53332,17396,015171,015171,symbol,2,false
53333,17397,摩根安全战略股票C,摩根安全战略股票C,official_name,1,true
53334,17397,015172.SZ,015172.SZ,symbol,1,false
53335,17397,015172,015172,symbol,2,false
53336,17398,申万菱信竞争优势混合C,申万菱信竞争优势混合C,official_name,1,true
53337,17398,015173.SZ,015173.SZ,symbol,1,false
53338,17398,015173,015173,symbol,2,false
53339,17399,摩根双核平衡混合C,摩根双核平衡混合C,official_name,1,true
53340,17399,015174.SZ,015174.SZ,symbol,1,false
53341,17399,015174,015174,symbol,2,false
53342,17400,申万菱信稳益宝债券C,申万菱信稳益宝债券C,official_name,1,true
53343,17400,015175.SZ,015175.SZ,symbol,1,false
53344,17400,015175,015175,symbol,2,false
53345,17401,申万菱信深证成份指数(LOF)C,申万菱信深证成份指数(LOF)C,official_name,1,true
53346,17401,015177.SZ,015177.SZ,symbol,1,false
53347,17401,015177,015177,symbol,2,false
53348,17402,汇添富美丽30混合C,汇添富美丽30混合C,official_name,1,true
53349,17402,015179.SZ,015179.SZ,symbol,1,false
53350,17402,015179,015179,symbol,2,false
53351,17403,汇添富美丽30混合D,汇添富美丽30混合D,official_name,1,true
53352,17403,015180.SZ,015180.SZ,symbol,1,false
53353,17403,015180,015180,symbol,2,false
53354,17404,汇添富逆向投资混合C,汇添富逆向投资混合C,official_name,1,true
53355,17404,015181.SZ,015181.SZ,symbol,1,false
53356,17404,015181,015181,symbol,2,false
53357,17405,汇添富逆向投资混合D,汇添富逆向投资混合D,official_name,1,true
53358,17405,015182.SZ,015182.SZ,symbol,1,false
53359,17405,015182,015182,symbol,2,false
53360,17406,汇添富文体娱乐混合C,汇添富文体娱乐混合C,official_name,1,true
53361,17406,015183.SZ,015183.SZ,symbol,1,false
53362,17406,015183,015183,symbol,2,false
53363,17407,汇添富文体娱乐混合D,汇添富文体娱乐混合D,official_name,1,true
53364,17407,015184.SZ,015184.SZ,symbol,1,false
53365,17407,015184,015184,symbol,2,false
53366,17408,汇添富消费升级混合C,汇添富消费升级混合C,official_name,1,true
53367,17408,015187.SZ,015187.SZ,symbol,1,false
53368,17408,015187,015187,symbol,2,false
53369,17409,汇添富消费升级混合D,汇添富消费升级混合D,official_name,1,true
53370,17409,015188.SZ,015188.SZ,symbol,1,false
53371,17409,015188,015188,symbol,2,false
53372,17410,汇添富行业整合混合C,汇添富行业整合混合C,official_name,1,true
53373,17410,015190.SZ,015190.SZ,symbol,1,false
53374,17410,015190,015190,symbol,2,false
53375,17411,汇添富行业整合混合D,汇添富行业整合混合D,official_name,1,true
53376,17411,015191.SZ,015191.SZ,symbol,1,false
53377,17411,015191,015191,symbol,2,false
53378,17412,汇添富社会责任混合C,汇添富社会责任混合C,official_name,1,true
53379,17412,015192.SZ,015192.SZ,symbol,1,false
53380,17412,015192,015192,symbol,2,false
53381,17413,汇添富社会责任混合D,汇添富社会责任混合D,official_name,1,true
53382,17413,015193.SZ,015193.SZ,symbol,1,false
53383,17413,015193,015193,symbol,2,false
53384,17414,汇添富新兴消费股票C,汇添富新兴消费股票C,official_name,1,true
53385,17414,015194.SZ,015194.SZ,symbol,1,false
53386,17414,015194,015194,symbol,2,false
53387,17415,汇添富新兴消费股票D,汇添富新兴消费股票D,official_name,1,true
53388,17415,015195.SZ,015195.SZ,symbol,1,false
53389,17415,015195,015195,symbol,2,false
53390,17416,汇添富智能制造股票C,汇添富智能制造股票C,official_name,1,true
53391,17416,015196.SZ,015196.SZ,symbol,1,false
53392,17416,015196,015196,symbol,2,false
53393,17417,汇添富智能制造股票D,汇添富智能制造股票D,official_name,1,true
53394,17417,015197.SZ,015197.SZ,symbol,1,false
53395,17417,015197,015197,symbol,2,false
53396,17418,汇添富移动互联股票C,汇添富移动互联股票C,official_name,1,true
53397,17418,015198.SZ,015198.SZ,symbol,1,false
53398,17418,015198,015198,symbol,2,false
53399,17419,汇添富移动互联股票D,汇添富移动互联股票D,official_name,1,true
53400,17419,015199.SZ,015199.SZ,symbol,1,false
53401,17419,015199,015199,symbol,2,false
53402,17420,招商安裕灵活配置混合D,招商安裕灵活配置混合D,official_name,1,true
53403,17420,015206.SZ,015206.SZ,symbol,1,false
53404,17420,015206,015206,symbol,2,false
53405,17421,万家鑫瑞纯债D,万家鑫瑞纯债D,official_name,1,true
53406,17421,015207.SZ,015207.SZ,symbol,1,false
53407,17421,015207,015207,symbol,2,false
53408,17422,信澳健康中国混合C,信澳健康中国混合C,official_name,1,true
53409,17422,015208.SZ,015208.SZ,symbol,1,false
53410,17422,015208,015208,symbol,2,false
53411,17423,华夏鼎成一年定开债券发起式,华夏鼎成一年定开债券发起式,official_name,1,true
53412,17423,015209.SZ,015209.SZ,symbol,1,false
53413,17423,015209,015209,symbol,2,false
53414,17424,前海开源沪港深农业混合C,前海开源沪港深农业混合C,official_name,1,true
53415,17424,015210.SZ,015210.SZ,symbol,1,false
53416,17424,015210,015210,symbol,2,false
53417,17425,招商安鼎平衡1年持有期混合A,招商安鼎平衡1年持有期混合A,official_name,1,true
53418,17425,015211.SZ,015211.SZ,symbol,1,false
53419,17425,015211,015211,symbol,2,false
53420,17426,招商安鼎平衡1年持有期混合C,招商安鼎平衡1年持有期混合C,official_name,1,true
53421,17426,015212.SZ,015212.SZ,symbol,1,false
53422,17426,015212,015212,symbol,2,false
